KEYWORDS, BEST,GOOD,BAD,EACH WORD %%
biotherapeutics,1,2,1,075.0
doses,1,1,1,66.66666666666667
pediatric,0,3,2,060.0
arginase,0,1,0,100.0
deficiency,0,1,2,33.333333333333336
pegzilarginase,0,1,0,100.0
aeb1102,0,1,0,100.0
agle,0,1,0,100.0
univest,0,0,1,000.0
uvsp,0,0,1,000.0
semtech,3,5,6,57.142857142857146
smtc,3,5,6,57.142857142857146
newtek,0,0,1,000.0
rated,0,0,1,000.0
small,0,0,3,000.0
loan,0,5,12,29.41176470588235
securitization,0,2,4,33.333333333333336
newt,0,0,1,000.0
mobicard,0,2,2,050.0
commencement,1,5,2,075.0
trading,0,1,2,33.333333333333336
strategy,0,3,1,075.0
cryptocurrency,0,3,3,050.0
mobicoin,0,2,2,050.0
broadcasting,0,0,1,000.0
subsidiary,2,6,9,47.05882352941177
azteca,0,0,1,000.0
america,2,1,7,030.0
hchc,0,0,1,000.0
trius,0,1,0,100.0
shareholder,2,5,3,070.0
turbo,1,0,0,100.0
announced,2,3,8,38.46153846153846
initial,1,1,0,100.0
millisecond,1,0,0,100.0
create,1,3,9,30.76923076923077
cloud,0,4,4,050.0
connected,0,0,5,000.0
embedded,0,0,1,000.0
microchip,1,3,7,36.36363636363637
expanded,0,0,1,000.0
offerings,0,0,1,000.0
mchp,0,0,1,000.0
adamis,0,0,1,000.0
submits,0,1,3,025.0
approval,1,7,12,040.0
supplement,0,2,2,050.0
version,0,0,1,000.0
symjepi,0,0,1,000.0
admp,0,0,1,000.0
focus,2,5,7,050.0
drives,1,3,12,025.0
metrics,1,3,6,040.0
gulf,1,0,1,050.0
coast,0,0,1,000.0
cowen,0,0,1,000.0
exxi,0,0,1,000.0
science,1,5,6,050.0
negotiations,0,3,6,33.333333333333336
nanoderm,0,3,6,33.333333333333336
distribution,3,8,8,57.89473684210526
three,4,9,18,41.935483870967744
countries,0,3,6,33.333333333333336
seropositive,0,3,6,33.333333333333336
aids,0,3,6,33.333333333333336
etst,0,3,6,33.333333333333336
advantex,0,0,1,000.0
great,2,6,2,080.0
lakes,2,5,2,77.77777777777777
changes,2,9,11,050.0
gldd,2,5,2,77.77777777777777
nine,0,5,5,050.0
months,3,11,20,41.1764705882353
declares,1,8,11,045.0
charters,0,5,5,050.0
bring,1,5,8,42.857142857142854
fleet,1,7,9,47.05882352941177
long,1,8,7,56.25
term,2,12,15,48.275862068965516
contracts,0,9,7,56.25
minimum,0,6,5,54.54545454545455
backlog,0,5,5,050.0
teladoc,0,1,2,33.333333333333336
tdoc,0,1,2,33.333333333333336
kite,0,0,1,000.0
quarterly,3,17,13,60.60606060606061
tracon,2,0,1,66.66666666666667
trc105,2,0,0,100.0
opdivo,1,0,0,100.0
lung,1,2,0,100.0
tcon,2,0,1,66.66666666666667
factors,2,11,13,050.0
influence,2,11,13,050.0
indicators,1,3,6,040.0
opportunity,1,4,6,45.45454545454545
duke,1,3,6,040.0
dana,1,3,6,040.0
property,2,5,10,41.1764705882353
cerner,1,3,6,040.0
emphasizes,1,3,6,040.0
economic,1,3,15,21.05263157894737
moneytrac,1,2,6,33.333333333333336
potsaver,1,2,6,33.333333333333336
networking,1,3,6,040.0
cannabis,4,5,14,39.130434782608695
businesses,1,3,6,040.0
gohe,1,2,6,33.333333333333336
lexagene,0,1,4,020.0
prototype,0,1,4,020.0
assembly,0,1,4,020.0
soon,2,4,6,050.0
fully,0,1,4,020.0
automated,0,1,4,020.0
access,0,1,4,020.0
pathogen,0,1,4,020.0
detection,0,1,4,020.0
landmark,2,2,6,040.0
asthma,4,4,12,040.0
device,3,5,12,040.0
determines,2,2,6,040.0
control,2,10,13,048.0
transatlantic,0,0,1,000.0
entry,2,7,6,060.0
pledge,0,0,1,000.0
dividends,2,6,3,72.72727272727273
preferred,2,6,7,53.333333333333336
liberty,2,1,1,075.0
financing,1,6,5,58.333333333333336
lease,0,8,3,72.72727272727273
delivery,1,3,5,44.44444444444444
airbus,1,1,1,66.66666666666667
a350,0,1,0,100.0
aircraft,0,2,4,33.333333333333336
malaysia,0,3,0,100.0
berhad,0,1,0,100.0
chfs,0,5,5,050.0
costco,0,1,2,33.333333333333336
wholesale,0,1,2,33.333333333333336
sales,1,9,31,24.390243902439025
publication,7,8,15,050.0
summarizes,1,3,5,44.44444444444444
studies,1,3,5,44.44444444444444
2127107,1,3,5,44.44444444444444
showing,3,3,8,42.857142857142854
tolerability,1,3,6,040.0
amplification,1,3,5,44.44444444444444
skeletal,1,3,5,44.44444444444444
muscle,1,3,5,44.44444444444444
response,1,3,5,44.44444444444444
nerve,1,3,6,040.0
activation,1,3,5,44.44444444444444
cytk,1,3,5,44.44444444444444
umpqua,2,6,12,040.0
formation,1,3,6,040.0
umpq,1,3,6,040.0
portola,0,7,6,53.84615384615385
betrixaban,0,7,6,53.84615384615385
andexanet,0,5,5,050.0
alfa,0,5,5,050.0
cerdulatinib,0,5,5,050.0
ptla,0,7,6,53.84615384615385
cumulus,0,0,1,000.0
restructuring,0,2,2,050.0
cmlsq,0,0,1,000.0
final,4,4,8,050.0
oral,3,6,6,060.0
prurisol,3,3,4,060.0
psoriasis,3,3,4,060.0
ipix,3,3,4,060.0
reservations,2,5,2,77.77777777777777
cryptolus,2,5,2,77.77777777777777
burgeoning,2,5,2,77.77777777777777
better,0,2,3,040.0
ended,1,12,22,37.142857142857146
bosc,0,2,3,040.0
magnegas,0,2,8,020.0
achieve,0,4,11,26.666666666666668
essi,0,2,8,020.0
force,0,2,8,020.0
adds,0,2,11,15.384615384615385
executives,0,2,8,020.0
accelerate,0,4,11,26.666666666666668
nathaniel,1,2,6,33.333333333333336
joins,5,6,18,37.93103448275862
innovative,1,2,6,33.333333333333336
food,2,6,7,53.333333333333336
holdings,4,13,23,042.5
ivfh,1,2,6,33.333333333333336
alliance,2,7,6,060.0
activision,1,6,2,77.77777777777777
blizzard,1,6,2,77.77777777777777
caterpillar,1,6,2,77.77777777777777
mcdermott,1,7,4,66.66666666666667
international,5,24,19,60.416666666666664
initiatives,1,8,7,56.25
sustained,1,8,6,060.0
welcomes,0,1,0,100.0
agency,0,2,1,66.66666666666667
vips,0,1,0,100.0
signature,1,2,1,075.0
regional,0,1,1,050.0
players,0,1,0,100.0
convene,0,1,0,100.0
showcases,0,1,0,100.0
debate,0,1,0,100.0
hotel,0,1,0,100.0
beach,0,1,0,100.0
altisource,0,0,1,000.0
residential,0,2,2,050.0
rental,0,2,3,040.0
homes,0,0,2,000.0
exceeds,0,0,1,000.0
resi,0,0,1,000.0
titan,1,7,8,050.0
machinery,0,3,6,33.333333333333336
october,0,5,7,41.666666666666664
titn,0,3,6,33.333333333333336
inet,0,3,7,030.0
regarding,0,5,8,38.46153846153846
securitized,0,3,7,030.0
derivatives,0,3,7,030.0
maker,0,3,7,030.0
wendel,0,2,7,22.22222222222222
portfolios,0,0,2,000.0
termination,0,0,2,000.0
systematic,0,0,1,000.0
plan,4,7,7,61.111111111111114
freeze,1,2,2,060.0
fundraising,1,2,2,060.0
donation,1,2,2,060.0
diabetes,1,2,2,060.0
awareness,1,2,2,060.0
frzt,1,2,2,060.0
applied,0,3,1,075.0
habitat,0,1,0,100.0
humanity,0,1,0,100.0
hurricane,0,1,0,100.0
recovery,0,1,1,050.0
efforts,0,1,0,100.0
achaogen,0,5,5,050.0
guggenheim,2,7,11,045.0
securities,2,10,20,037.5
healthcare,5,27,32,050.0
akao,0,5,5,050.0
fintech,1,3,5,44.44444444444444
select,1,4,5,050.0
reduction,2,3,5,050.0
working,1,3,5,44.44444444444444
deficit,1,3,5,44.44444444444444
ftec,1,3,5,44.44444444444444
amphastar,0,1,0,100.0
medroxyprogesterone,0,1,0,100.0
acetate,0,1,0,100.0
injectable,0,1,0,100.0
suspension,0,2,0,100.0
amph,0,1,0,100.0
perry,0,1,2,33.333333333333336
ellis,0,1,2,33.333333333333336
pery,0,1,2,33.333333333333336
split,0,0,2,000.0
treasury,2,0,1,66.66666666666667
cannabisnewswire,2,2,6,040.0
discussing,2,2,6,040.0
marketplace,2,2,7,36.36363636363637
stmicroelectronics,0,1,0,100.0
collaborates,0,3,1,075.0
complete,1,4,4,55.55555555555556
stm32,0,1,0,100.0
node,0,1,0,100.0
solution,0,1,2,33.333333333333336
freertos,0,1,0,100.0
paris,0,8,3,72.72727272727273
instruments,0,4,6,040.0
voluntary,0,4,6,040.0
prepayment,0,4,6,040.0
mksi,0,4,6,040.0
pennantpark,0,1,1,050.0
pnnt,0,0,1,000.0
westrock,0,1,0,100.0
webcast,0,1,1,050.0
enbridge,1,1,2,050.0
confirms,0,0,3,000.0
2020,2,0,5,28.571428571428573
laurentian,3,2,5,050.0
announce,4,11,10,060.0
silvercrest,0,6,4,060.0
bought,0,6,4,060.0
deal,1,8,10,47.36842105263158
placement,5,23,27,50.90909090909091
nabriva,1,2,6,33.333333333333336
nbrv,1,2,6,33.333333333333336
dorchester,0,0,1,000.0
minerals,1,2,4,42.857142857142854
managers,0,0,1,000.0
dmlp,0,0,1,000.0
1031,0,2,0,100.0
delaware,0,1,0,100.0
statutory,0,1,0,100.0
announcement,1,2,0,100.0
completed,1,4,3,062.5
period,2,5,8,46.666666666666664
oslo,0,6,10,037.5
golp01,0,4,6,040.0
avis,0,3,1,075.0
budget,1,4,2,71.42857142857143
march,0,1,0,100.0
towards,1,4,6,45.45454545454545
mobility,0,1,0,100.0
kansas,0,1,0,100.0
city,0,4,2,66.66666666666667
pegasystems,0,2,3,040.0
earns,0,1,0,100.0
award,1,2,3,050.0
consecutive,0,5,6,45.45454545454545
pega,0,1,1,050.0
plexus,0,0,1,000.0
presentation,1,1,1,66.66666666666667
37th,0,0,1,000.0
london,0,0,2,000.0
plxs,0,0,1,000.0
symphony,0,0,1,000.0
care,1,4,8,38.46153846153846
channel,0,0,1,000.0
cherokee,0,0,3,000.0
chke,0,0,3,000.0
marijuana,2,1,5,037.5
honeyb,1,1,5,28.571428571428573
healthy,1,1,5,28.571428571428573
living,1,1,5,28.571428571428573
benihemp,1,1,5,28.571428571428573
brand,1,1,5,28.571428571428573
pultegroup,0,1,0,100.0
bronze,0,1,0,100.0
brandon,0,1,0,100.0
hall,0,1,0,100.0
excellence,0,1,1,050.0
awards,1,1,2,050.0
blended,0,1,0,100.0
fagi,2,2,2,66.66666666666667
grupo,0,1,0,100.0
richard,0,1,0,100.0
glitch,0,4,6,040.0
world,0,6,7,46.15384615384615
biggest,0,4,6,040.0
airline,0,4,6,040.0
could,0,5,6,45.45454545454545
festive,0,4,6,040.0
flights,0,4,6,040.0
grounded,0,4,6,040.0
employees,0,1,3,025.0
federal,0,2,2,050.0
court,1,3,5,44.44444444444444
uniform,0,1,0,100.0
lawsuit,1,7,7,53.333333333333336
novo,1,3,6,040.0
earn,1,3,6,040.0
artemis,1,3,6,040.0
biotelemetry,0,4,6,040.0
provide,0,6,8,42.857142857142854
cardiac,0,4,6,040.0
apples,0,4,6,040.0
heart,0,4,7,36.36363636363637
beat,0,4,7,36.36363636363637
smart,1,5,8,42.857142857142854
secondary,0,4,6,040.0
ordinary,0,4,6,040.0
conocophillips,3,3,4,060.0
down,3,3,5,54.54545454545455
rebound,4,4,4,66.66666666666667
avivagen,2,1,7,030.0
totaling,2,1,8,27.272727272727273
intellipharmaceutics,2,3,4,55.55555555555556
strengths,2,5,9,43.75
generic,2,3,4,55.55555555555556
focalin,2,3,4,55.55555555555556
pharmaceutical,2,8,8,55.55555555555556
ipci,2,3,4,55.55555555555556
respons,0,2,0,100.0
epos,0,1,0,100.0
germany,0,1,2,33.333333333333336
strengthening,0,2,0,100.0
position,1,1,2,050.0
digitalization,0,1,0,100.0
fuelcell,0,1,0,100.0
toyota,0,1,1,050.0
transportation,0,1,2,33.333333333333336
fcel,0,1,0,100.0
ways,1,0,0,100.0
regulus,1,4,5,050.0
steps,1,4,6,45.45454545454545
antakori,1,4,5,050.0
peru,1,4,5,050.0
stocks,3,4,7,050.0
watch,3,3,4,060.0
thursday,5,4,8,52.94117647058823
jack,6,6,8,060.0
juniper,3,3,4,060.0
networks,3,8,7,61.111111111111114
jnpr,3,3,4,060.0
soitec,0,14,6,070.0
substrate,0,7,3,070.0
breakthrough,0,9,4,69.23076923076923
image,0,9,8,52.94117647058823
sensing,0,7,3,070.0
prognos,1,3,6,040.0
raises,1,6,13,035.0
predicting,1,3,6,040.0
earliest,1,3,6,040.0
trade,1,4,4,55.55555555555556
netflix,1,4,4,55.55555555555556
nearing,1,4,4,55.55555555555556
spot,1,4,4,55.55555555555556
again,1,4,4,55.55555555555556
denbury,1,5,4,060.0
note,1,5,4,060.0
agreements,1,8,4,69.23076923076923
santa,2,3,2,71.42857142857143
begin,3,4,3,070.0
matter,2,3,2,71.42857142857143
weeks,2,3,2,71.42857142857143
silver,2,5,4,63.63636363636363
significant,2,8,7,58.8235294117647
grade,2,4,4,060.0
tailings,2,3,2,71.42857142857143
acquisitions,2,4,4,060.0
make,2,3,3,062.5
announcements,2,3,2,71.42857142857143
sfeg,2,3,2,71.42857142857143
capitalising,0,2,5,28.571428571428573
combined,0,2,5,28.571428571428573
kraken,1,0,1,050.0
positive,2,6,8,050.0
expects,1,0,2,33.333333333333336
professional,0,0,2,000.0
diversity,0,0,2,000.0
sells,0,0,3,000.0
history,0,0,2,000.0
ipdn,0,0,2,000.0
senate,0,1,1,050.0
approves,0,3,3,050.0
victory,0,2,2,050.0
trump,0,1,2,33.333333333333336
presents,1,1,1,66.66666666666667
programming,2,0,2,050.0
provisioning,2,0,2,050.0
foundation,2,1,2,060.0
expertise,1,0,1,050.0
silicon,1,2,1,075.0
processes,1,0,1,050.0
ecosystem,1,0,1,050.0
does,2,5,2,77.77777777777777
express,2,5,2,77.77777777777777
scripts,2,5,2,77.77777777777777
nicely,2,5,2,77.77777777777777
altair,1,3,5,44.44444444444444
altr,1,3,5,44.44444444444444
catalyst,3,3,8,42.857142857142854
previously,1,1,7,22.22222222222222
cprx,1,0,7,012.5
indexes,0,4,5,44.44444444444444
take,0,5,8,38.46153846153846
surprise,0,4,5,44.44444444444444
derail,0,4,5,44.44444444444444
this,0,8,5,61.53846153846154
rally,1,4,6,45.45454545454545
aegean,4,3,2,77.77777777777777
marine,4,3,2,77.77777777777777
secured,5,4,3,075.0
borrowing,4,3,2,77.77777777777777
base,4,5,3,075.0
multicurrency,4,3,2,77.77777777777777
revolving,4,3,2,77.77777777777777
celldex,1,3,5,44.44444444444444
initiates,3,7,9,52.63157894736842
candidate,1,3,5,44.44444444444444
1140,1,3,5,44.44444444444444
tumors,1,3,5,44.44444444444444
cldx,1,3,5,44.44444444444444
closes,0,2,5,28.571428571428573
subscribed,0,0,1,000.0
convertible,0,0,3,000.0
continued,0,6,8,42.857142857142854
broad,0,6,3,66.66666666666667
strength,0,6,3,66.66666666666667
across,0,8,3,72.72727272727273
geographies,0,6,3,66.66666666666667
ambarella,0,4,5,44.44444444444444
amba,0,4,5,44.44444444444444
fazal,0,3,6,33.333333333333336
merchant,0,3,6,33.333333333333336
ryman,0,3,6,33.333333333333336
hospitality,0,5,6,45.45454545454545
important,1,1,4,33.333333333333336
acorda,0,0,5,000.0
wolf,1,1,5,28.571428571428573
haldenstein,1,1,5,28.571428571428573
adler,1,1,5,28.571428571428573
freeman,1,1,5,28.571428571428573
herz,1,1,5,28.571428571428573
been,1,1,5,28.571428571428573
southern,1,1,6,025.0
york,1,2,3,050.0
purchased,0,0,5,000.0
suffered,1,1,4,33.333333333333336
losses,1,3,5,44.44444444444444
drill,0,2,2,050.0
multiple,0,3,4,42.857142857142854
intercepts,0,1,1,050.0
saddle,0,1,1,050.0
intersecting,0,1,1,050.0
hole,0,1,1,050.0
ttd045,0,1,1,050.0
uptick,0,3,2,060.0
newswire,0,3,2,060.0
interviews,0,3,2,060.0
progressive,1,2,1,075.0
success,0,3,4,42.857142857142854
rxmd,1,2,1,075.0
jolla,0,1,2,33.333333333333336
initiation,1,0,4,020.0
pivotal,0,2,2,050.0
ljpc401,0,0,2,000.0
beta,0,0,2,000.0
thalassemia,0,1,2,33.333333333333336
ljpc,0,1,2,33.333333333333336
tiffany,0,0,2,000.0
estimates,0,0,2,000.0
view,0,0,2,000.0
intact,0,0,2,000.0
rennova,0,0,2,000.0
fork,0,0,2,000.0
center,0,1,8,11.11111111111111
received,0,0,2,000.0
payments,0,0,2,000.0
provided,0,0,2,000.0
ramco,2,4,2,075.0
gershenson,2,4,2,075.0
reliant,0,1,1,050.0
clarifies,0,1,1,050.0
press,0,1,1,050.0
adding,0,1,1,050.0
detailed,0,1,7,012.5
assay,0,1,1,050.0
summer,0,1,1,050.0
statement,0,0,2,000.0
claim,0,0,2,000.0
clients,0,0,2,000.0
achieving,0,0,2,000.0
excess,0,2,3,040.0
nanometrics,0,1,1,050.0
expansion,2,5,6,53.84615384615385
impulse,0,1,1,050.0
integrated,0,6,3,66.66666666666667
metrology,0,1,1,050.0
nand,0,1,1,050.0
interconnect,0,1,1,050.0
process,0,2,1,66.66666666666667
nano,0,1,1,050.0
huffington,0,3,6,33.333333333333336
wellness,0,3,6,33.333333333333336
arrivals,0,0,2,000.0
fresh,0,0,2,000.0
inspiration,0,0,2,000.0
tile,0,0,2,000.0
shop,0,0,2,000.0
introduces,0,0,2,000.0
more,0,6,10,037.5
than,0,1,7,012.5
debuts,0,0,2,000.0
design,1,3,6,040.0
catalog,0,0,2,000.0
wabtec,0,1,1,050.0
melett,0,1,1,050.0
supplier,0,1,1,050.0
turbocharger,0,1,1,050.0
aftermarket,0,1,1,050.0
trinidad,0,1,3,025.0
platinex,0,1,2,33.333333333333336
sarepta,0,0,2,000.0
inducement,1,0,5,16.666666666666668
under,1,2,9,025.0
listing,1,2,5,037.5
rule,0,0,4,000.0
5635,0,0,4,000.0
srpt,0,0,2,000.0
rush,1,1,0,100.0
adopts,1,1,0,100.0
repurchase,1,2,1,075.0
rusha,1,1,0,100.0
atlas,0,0,2,000.0
engineered,0,0,2,000.0
clinton,0,0,2,000.0
truss,0,0,2,000.0
located,0,0,2,000.0
ontario,0,0,2,000.0
otcpk,1,0,1,050.0
retirement,1,0,1,050.0
majority,1,1,2,050.0
dollar,2,1,1,075.0
interdigital,1,0,1,050.0
electronics,1,0,1,050.0
sign,4,1,2,71.42857142857143
idcc,1,0,1,050.0
commercial,1,4,6,45.45454545454545
columbus,0,0,2,000.0
salt,0,0,2,000.0
lake,0,2,8,020.0
good,0,0,2,000.0
ovascience,0,0,4,000.0
massachusetts,0,0,3,000.0
autodesk,1,0,1,050.0
overblown,1,0,1,050.0
comprehensive,1,4,5,050.0
pharmacy,0,0,3,000.0
assistrx,0,0,2,000.0
caret,0,0,2,000.0
hospital,0,1,2,33.333333333333336
selects,2,1,1,075.0
medication,0,1,2,33.333333333333336
therapy,0,0,7,000.0
nationwide,0,0,1,000.0
perspectives,0,0,6,000.0
tivo,0,0,2,000.0
lilly,0,0,2,000.0
rigel,0,0,2,000.0
spartannash,0,0,2,000.0
nustar,0,1,2,33.333333333333336
hornbeck,0,0,2,000.0
offshore,1,0,3,025.0
today,3,2,12,29.41176470588235
competitive,0,0,6,000.0
landscape,0,0,6,000.0
interstate,1,3,2,66.66666666666667
knights,1,1,1,66.66666666666667
loansphere,1,1,1,66.66666666666667
servicing,1,1,1,66.66666666666667
banks,1,3,3,57.142857142857146
relationship,1,1,1,66.66666666666667
yields,2,0,0,100.0
verisk,1,1,1,66.66666666666667
poweradvocate,1,0,1,050.0
vrsk,1,1,1,66.66666666666667
globus,2,0,0,100.0
superiority,2,0,0,100.0
acdf,2,0,0,100.0
seven,2,0,0,100.0
years,2,1,2,060.0
gmed,2,0,0,100.0
streetwise,2,4,3,66.66666666666667
examines,2,4,3,66.66666666666667
permian,1,0,0,100.0
basin,1,1,1,66.66666666666667
acreage,2,0,0,100.0
eliminate,2,2,1,080.0
capex,1,0,0,100.0
retrophin,0,0,2,000.0
prescriptions,0,1,3,025.0
rtrx,0,0,2,000.0
inspiremd,0,1,1,050.0
cguard,0,1,1,050.0
australia,0,3,1,075.0
zealand,0,1,0,100.0
vietnam,0,1,0,100.0
nspr,0,1,1,050.0
washington,0,4,6,040.0
reit,0,5,5,050.0
calls,0,4,5,44.44444444444444
skechers,0,0,4,000.0
mustang,0,0,1,000.0
harvard,0,0,1,000.0
university,0,0,2,000.0
collaboration,0,2,3,040.0
beth,0,0,1,000.0
israel,0,1,1,050.0
deaconess,0,0,1,000.0
develop,0,2,3,040.0
crispr,0,3,1,075.0
cas9,0,0,1,000.0
enhanced,0,0,1,000.0
therapies,0,0,1,000.0
mbio,0,0,1,000.0
rises,0,0,2,000.0
rest,0,0,2,000.0
rolls,0,0,2,000.0
woes,0,0,2,000.0
aton,0,1,2,33.333333333333336
discovery,0,1,3,025.0
mineralized,0,0,2,000.0
zone,0,0,3,000.0
bohlog,0,0,2,000.0
prospect,0,0,2,000.0
assays,0,1,2,33.333333333333336
grading,0,0,2,000.0
franchise,1,1,2,050.0
exclusive,1,5,7,46.15384615384615
fnhi,1,1,2,050.0
keyera,1,0,1,050.0
provision,1,1,3,040.0
holding,1,2,9,025.0
pvho,1,1,3,040.0
macb,1,0,1,050.0
cybersecurity,1,0,1,050.0
information,1,1,5,28.571428571428573
task,1,0,1,050.0
order,3,3,8,42.857142857142854
protect,0,2,2,050.0
historic,0,1,1,050.0
rise,0,1,1,050.0
active,0,1,1,050.0
infringement,0,3,4,42.857142857142854
cases,0,1,1,050.0
ahead,0,2,1,66.66666666666667
imtl,0,2,2,050.0
biolargo,0,0,1,000.0
disruptive,0,0,1,000.0
water,0,0,1,000.0
advanced,0,2,2,050.0
wound,0,0,1,000.0
blgo,0,0,1,000.0
diverse,1,0,2,33.333333333333336
vestas,2,0,1,66.66666666666667
transactions,2,0,1,66.66666666666667
connection,2,1,1,075.0
back,2,1,1,075.0
programme,3,1,2,66.66666666666667
copenhagen,2,1,2,060.0
railenium,0,0,4,000.0
technical,1,0,3,025.0
boosts,0,0,2,000.0
contribution,0,0,4,000.0
french,0,0,2,000.0
rail,0,2,3,040.0
sector,2,4,10,037.5
bodes,0,0,1,000.0
expert,0,0,1,000.0
says,0,4,5,44.44444444444444
video,4,1,4,55.55555555555556
auction,0,2,0,100.0
life,0,2,3,040.0
wheels,0,2,0,100.0
11h55,0,0,2,000.0
transport,0,0,2,000.0
rejoint,0,0,2,000.0
institut,0,0,2,000.0
recherche,0,0,4,000.0
technologique,0,0,2,000.0
acclre,0,0,2,000.0
ferroviaire,0,0,2,000.0
franais,0,0,2,000.0
soutenant,0,0,2,000.0
service,1,3,6,040.0
comptitivit,0,0,2,000.0
filire,0,0,2,000.0
analysts,1,4,2,71.42857142857143
brokered,2,4,4,060.0
distributor,0,0,2,000.0
providing,0,0,1,000.0
opioids,0,0,1,000.0
surgery,0,0,1,000.0
follow,0,1,2,33.333333333333336
paradigm,0,0,1,000.0
hovnanian,0,0,2,000.0
arcelormittal,0,0,1,000.0
issuance,2,3,2,71.42857142857143
fixed,0,0,1,000.0
rate,0,4,3,57.142857142857146
emtn,0,0,1,000.0
amsterdam,0,0,1,000.0
should,0,1,1,050.0
pick,0,1,1,050.0
cenovus,0,0,1,000.0
cbis,2,0,6,025.0
hearing,2,0,6,025.0
injunction,0,0,1,000.0
arguments,0,0,1,000.0
disregarded,0,0,1,000.0
joaquin,0,0,1,000.0
county,0,0,1,000.0
jacquie,1,0,0,100.0
smiles,1,0,0,100.0
groupon,1,0,0,100.0
rich,1,0,0,100.0
opening,2,0,3,040.0
bell,1,0,0,100.0
holiday,1,0,3,025.0
celebration,1,0,0,100.0
triton,0,1,0,100.0
trtn,0,1,0,100.0
might,0,1,0,100.0
chamberlain,0,0,1,000.0
against,0,5,6,45.45454545454545
nortek,0,0,1,000.0
raven,0,0,1,000.0
industries,0,7,11,38.888888888888886
authorizes,0,1,1,050.0
ravn,0,0,1,000.0
marketaxess,0,1,0,100.0
volume,0,1,0,100.0
statistics,0,1,0,100.0
mktx,0,1,0,100.0
camera,0,0,1,000.0
register,0,0,1,000.0
emcore,0,0,1,000.0
emkr,0,0,1,000.0
statoil,0,1,3,025.0
issue,0,1,3,025.0
scrip,0,1,0,100.0
tabula,0,1,2,33.333333333333336
rasa,0,1,2,33.333333333333336
trhc,0,1,2,33.333333333333336
venezuela,0,0,1,000.0
maduro,0,0,1,000.0
amid,0,0,1,000.0
purge,0,0,1,000.0
brian,1,0,1,050.0
daniels,0,0,1,000.0
advisory,0,1,1,050.0
barings,0,0,1,000.0
duration,0,0,1,000.0
yield,0,0,1,000.0
fund,1,2,3,050.0
1534,0,0,1,000.0
floating,0,1,0,100.0
upsizes,0,1,0,100.0
pflt,0,1,0,100.0
brookfield,0,1,0,100.0
reset,0,1,0,100.0
preference,0,1,0,100.0
agrochemical,0,0,1,000.0
regulatory,0,0,2,000.0
situation,0,0,1,000.0
brazil,0,1,2,33.333333333333336
vornado,0,1,1,050.0
cumulative,0,1,1,050.0
redeemable,0,1,1,050.0
hexcel,1,0,2,33.333333333333336
upcoming,0,2,3,040.0
momentum,0,0,1,000.0
regeneron,0,1,3,025.0
suntrust,0,0,1,000.0
interpublic,0,0,1,000.0
companies,0,3,6,33.333333333333336
intersect,0,0,1,000.0
granite,0,0,1,000.0
construction,0,1,1,050.0
spok,0,0,1,000.0
discovering,0,0,1,000.0
underlying,0,0,1,000.0
depomed,0,0,1,000.0
nucynta,0,0,1,000.0
commercialization,1,0,2,33.333333333333336
collegium,0,1,1,050.0
depo,0,0,1,000.0
connecture,1,0,0,100.0
lindstrom,1,0,0,100.0
cnxr,1,0,0,100.0
gendis,0,0,1,000.0
honourable,0,1,0,100.0
herb,0,1,0,100.0
dhaliwal,0,1,0,100.0
stamper,0,1,0,100.0
stmp,0,1,0,100.0
kayne,1,2,2,060.0
anderson,1,2,2,060.0
midstream,1,6,4,63.63636363636363
unaudited,0,1,3,025.0
balance,0,0,3,000.0
sheet,1,0,4,020.0
coverage,0,3,5,037.5
ratios,0,0,2,000.0
investments,1,0,0,100.0
motor,0,0,1,000.0
pt6a,0,0,1,000.0
140ag,0,0,1,000.0
pratt,0,0,1,000.0
whitney,0,1,1,050.0
entra,0,0,1,000.0
servio,0,0,1,000.0
completamente,0,0,1,000.0
problemas,0,0,1,000.0
502xp,0,0,1,000.0
tractor,0,0,1,000.0
return,0,1,1,050.0
blackberry,0,3,6,33.333333333333336
secures,0,2,6,025.0
indonesia,0,0,1,000.0
cyberthreats,0,0,1,000.0
pgascom,0,0,1,000.0
helps,0,1,1,050.0
saka,0,0,1,000.0
energi,0,0,1,000.0
ezcorp,0,0,1,000.0
pawn,0,0,1,000.0
stores,0,2,3,040.0
sinaloa,0,0,1,000.0
mexico,0,2,2,050.0
ezpw,0,0,1,000.0
alaska,0,2,1,66.66666666666667
prosperity,0,0,1,000.0
bancshares,1,1,2,050.0
bancorpsouth,0,0,1,000.0
turquoise,0,0,1,000.0
peregrine,1,0,0,100.0
after,1,0,3,025.0
close,1,0,0,100.0
toll,1,2,1,075.0
brothers,1,2,1,075.0
supply,0,2,2,050.0
coupa,0,0,1,000.0
coup,0,0,1,000.0
galectin,0,1,0,100.0
nash,2,1,0,100.0
galt,0,1,0,100.0
wabco,0,1,3,025.0
dongfeng,0,0,1,000.0
liuzhou,0,0,1,000.0
strengthen,0,0,1,000.0
extend,0,1,2,33.333333333333336
chocolate,0,0,4,000.0
hersheys,0,0,1,000.0
cookie,0,0,1,000.0
layer,0,0,1,000.0
crunch,0,0,1,000.0
triple,1,0,1,050.0
flavor,0,0,1,000.0
prostate,0,1,1,050.0
completing,1,0,1,050.0
post,1,0,4,020.0
exam,0,0,1,000.0
oncbiomune,0,0,1,000.0
immunotherapy,0,0,1,000.0
